iso_week,week_ending,region_code,region,kpi_id,kpi_name,value,unit,direction,source_name,source_url,measurement,updated_at
2026-W21,2026-05-24,US,United States,net_creation,Net AI-attributed job creation,114.66,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,US,United States,net_creation,Net AI-attributed job creation,116.0,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",145.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2025 NOV, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W11,2026-03-15,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",145.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2025 NOV, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W12,2026-03-22,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",133.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2025 DEC, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W13,2026-03-29,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",133.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2025 DEC, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W14,2026-04-05,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",133.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2025 DEC, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W15,2026-04-12,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",133.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2025 DEC, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W16,2026-04-19,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",136.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 JAN, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W17,2026-04-26,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",136.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 JAN, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W18,2026-05-03,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",136.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 JAN, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W19,2026-05-10,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",136.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 JAN, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W20,2026-05-17,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",136.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 JAN, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W21,2026-05-24,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",126.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 FEB, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W22,2026-05-31,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",126.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 FEB, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W10,2026-03-08,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W11,2026-03-15,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W12,2026-03-22,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W13,2026-03-29,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W14,2026-04-05,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W15,2026-04-12,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W16,2026-04-19,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W17,2026-04-26,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W18,2026-05-03,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W19,2026-05-10,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W20,2026-05-17,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W21,2026-05-24,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W22,2026-05-31,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.7,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-06-10T11:28:08Z
2026-W10,2026-03-08,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-10.86,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-10.87,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.08,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.18,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.3,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.27,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.45,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.44,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.56,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.74,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.82,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-11.89,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-12.0,%,up,CPS panel / Brynjolfsson 2025,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,UK,United Kingdom,ai_mention_postings,AI-mention posting share,4.89,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,UK,United Kingdom,ai_mention_postings,AI-mention posting share,5.23,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,UK,United Kingdom,ai_mention_postings,AI-mention posting share,5.34,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,UK,United Kingdom,ai_mention_postings,AI-mention posting share,5.5,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,UK,United Kingdom,ai_mention_postings,AI-mention posting share,5.72,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,UK,United Kingdom,ai_mention_postings,AI-mention posting share,5.9,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,UK,United Kingdom,ai_mention_postings,AI-mention posting share,6.0,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,UK,United Kingdom,ai_mention_postings,AI-mention posting share,6.18,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,UK,United Kingdom,ai_mention_postings,AI-mention posting share,6.39,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,UK,United Kingdom,ai_mention_postings,AI-mention posting share,6.56,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,UK,United Kingdom,ai_mention_postings,AI-mention posting share,6.74,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,UK,United Kingdom,ai_mention_postings,AI-mention posting share,6.93,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,UK,United Kingdom,ai_mention_postings,AI-mention posting share,7.1,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),47.45,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),46.09,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),46.23,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),45.95,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),46.19,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),45.44,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),45.2,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),45.14,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),44.9,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),44.63,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),44.41,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),44.28,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),44.0,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,53.57,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,53.07,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,52.4,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,53.6,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,53.36,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,53.43,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
